,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters
2475,-0.22081129,10.640933,na,3,2
2476,-0.10451232,10.5941,na,3,2
2477,0.36903095,10.541044,na,3,35
2478,0.5901876,10.593705,na,3,60
2479,0.5998408,10.528295,na,3,35
2480,0.79934657,10.584234,na,3,30
2481,0.77553684,10.412752,na,3,35
2482,0.77093005,10.340729,na,3,35
2483,0.7559149,10.3178625,na,3,35
2484,0.6427459,10.18393,na,3,35
2485,0.6024887,10.116649,na,3,35
2486,0.6226804,10.305441,na,3,35
2487,0.5578431,10.350509,na,3,35
2488,0.4314197,10.4519615,na,3,35
2489,0.3405409,10.539279,na,3,35
2490,0.21387464,10.640258,na,3,2
2491,0.21672773,10.975893,na,3,2
2492,0.1813482,11.013136,na,3,2
2493,0.14332388,11.063687,na,3,60
2494,0.2054607,11.07064,na,3,60
2495,0.23121808,11.065444,na,3,60
2496,0.26820186,11.136069,na,3,60
2497,0.2002697,11.086433,na,3,60
2498,0.19194746,10.953236,na,3,2
2499,0.23251922,10.778827,na,3,2
2500,0.34493488,10.464157,na,3,35
2501,0.50110465,10.420617,walking,3,35
2502,0.38424182,10.481827,walking,3,35
2503,0.37494093,10.30878,walking,3,35
2504,0.4539222,10.217491,walking,3,35
2505,0.43391955,10.241143,walking,3,35
2506,0.50528306,10.3632,walking,3,35
2507,0.58921117,10.361189,walking,3,35
2508,0.5849686,10.5069475,walking,3,35
2509,0.7166317,10.826226,na,3,30
2510,0.6568147,10.88992,na,3,60
2511,0.4758038,10.905667,na,3,60
2512,-0.15987243,11.462817,na,3,69
2513,-0.39546797,11.579757,na,3,69
2514,-0.4309165,11.596446,na,3,69
2515,-0.39452913,11.574823,na,3,69
2516,-0.4221023,11.523321,na,3,69
2517,-0.2760098,11.516436,na,3,69
2518,0.28203622,11.437616,na,3,60
2519,0.7053801,11.281711,na,3,60
2520,1.0014037,11.305451,na,3,30
2521,1.0490047,11.096628,walking,3,30
2522,1.0454725,11.063257,walking,3,30
2523,1.0328387,10.940187,walking,3,30
2524,1.0734291,10.784027,walking,3,30
2525,1.1883162,10.575063,walking,3,30
2526,1.2999275,10.301847,walking,3,35
2527,1.697035,9.952945,walking,3,44
2528,1.7616578,9.583093,walking,3,48
2529,1.7572242,9.011059,walking,3,16
2530,1.8539869,8.333276,walking,3,16
2531,1.8642681,8.031612,walking,3,16
2532,1.8655066,8.092165,na,3,16
2533,1.9265603,7.991907,na,3,16
2534,1.9060631,7.7631335,na,5,21
2535,1.9098349,7.6724334,na,5,21
2536,1.8550135,7.4722123,standing,5,21
2537,1.9366653,7.403096,standing,5,21
2538,1.987649,7.431074,standing,5,21
2539,2.0080535,7.431787,standing,5,21
2540,2.0000734,7.469183,standing,5,21
2541,1.968984,7.477561,standing,5,21
2542,1.9210092,7.4308825,standing,5,21
2543,1.8686397,7.3577843,standing,5,21
2544,1.8320721,7.2909174,standing,5,21
2545,1.7311689,7.2382073,standing,5,21
2546,1.6460834,7.3004775,na,5,21
2547,1.4629534,7.113293,na,5,41
2548,1.3967688,7.1782475,na,5,41
2549,1.1626835,7.136592,na,5,41
2550,0.9951165,7.1353602,na,5,27
2551,0.8991762,7.0232897,na,5,27
2552,0.83311284,7.138678,na,5,27
2553,0.49199805,7.3073425,na,0,3
2554,0.42110017,7.3959494,na,0,3
2555,0.26862183,7.496856,na,0,3
2556,0.22084883,7.5042405,na,0,3
2557,0.29107413,7.4530377,na,0,3
2558,0.17877275,7.4425817,na,0,3
2559,0.16873644,7.437635,na,0,3
2560,0.16539694,7.477288,na,0,3
2561,0.043389313,7.4376383,na,0,3
2562,-0.56157583,7.492685,na,0,3
2563,-1.8087332,7.495725,na,0,29
2564,-1.8723396,7.3018804,na,0,29
2565,-1.771389,7.1905475,na,0,29
2566,-1.5057456,7.022806,na,0,11
2567,-1.3017505,6.750286,na,0,11
2568,-0.89478314,6.5240784,na,0,31
2569,-0.79178095,6.2966137,na,0,31
2570,-1.0227885,6.354819,rearing,0,31
2571,-1.1296467,6.285182,rearing,0,31
2572,-1.4200872,6.5438066,rearing,0,31
2573,-1.7209862,6.5688615,rearing,0,11
2574,-2.1047394,6.839283,rearing,0,11
2575,-2.4905715,6.9445844,rearing,0,6
2576,-3.059387,7.402577,rearing,0,6
2577,-3.4659636,7.6390753,rearing,0,43
2578,-3.6485069,7.764484,rearing,0,43
2579,-3.7182412,7.8366604,rearing,0,43
2580,-3.6946018,7.908634,rearing,0,22
2581,-3.7616515,7.958035,rearing,0,43
2582,-3.5140095,7.980174,rearing,0,22
2583,-3.331733,8.100577,rearing,0,22
2584,-2.9039137,8.229251,rearing,0,22
2585,-1.907597,8.578606,rearing,0,39
2586,-0.011035837,10.196252,rearing,3,58
2587,0.31257936,10.363684,na,3,35
2588,0.32816273,10.320844,walking,3,35
2589,0.5613385,10.417172,walking,3,35
2590,0.54282475,10.284335,walking,3,35
2591,0.7781614,10.399908,walking,3,35
2592,0.73748636,10.310041,walking,3,35
2593,0.87292075,10.2201805,walking,3,35
2594,0.8421068,10.170075,walking,3,35
2595,0.84149575,10.192542,walking,3,35
2596,0.91438836,10.186057,walking,3,35
2597,0.8517631,10.18515,walking,3,35
2598,0.87080884,10.175937,walking,3,35
2599,0.90359885,10.191334,na,3,35
2600,0.86005145,10.217654,na,3,35
2601,0.85207516,10.191101,na,3,35
2602,0.7163461,9.995783,na,3,35
2603,0.028059807,8.81698,na,3,0
2604,-0.017747642,8.432942,na,0,4
2605,-0.21786903,8.257358,na,0,4
2606,-0.5142754,8.133831,na,0,4
2607,-0.6458613,8.115811,na,0,4
2608,-0.7482735,8.0799055,na,0,4
2609,-0.7604374,8.22196,na,0,4
2610,-0.9020957,8.086249,na,0,4
2611,-1.0889019,8.216962,na,0,4
2612,-1.8244778,7.8809423,na,0,29
2613,-2.316672,7.84971,na,0,56
2614,-2.4864607,7.830834,na,0,7
2615,-2.553379,7.855379,na,0,7
2616,-2.4914699,7.766357,na,0,7
2617,-2.0146956,7.071892,na,0,11
2618,-1.7135563,6.231792,na,0,61
2619,-1.4467027,6.1833596,rearing,0,61
2620,-1.2814934,6.146248,rearing,0,61
2621,-1.0704384,6.220625,rearing,0,31
2622,-0.9253833,6.396255,rearing,0,31
2623,-0.9897337,6.331954,rearing,0,31
2624,-1.0167029,6.4107347,rearing,0,31
2625,-1.0201243,6.2898183,rearing,0,31
2626,-1.0093567,6.4675527,rearing,0,31
2627,-0.95653653,6.422857,rearing,0,31
2628,-0.89648956,6.381446,rearing,0,31
2629,-0.9829562,6.375078,rearing,0,31
2630,-0.96793664,6.416053,rearing,0,31
2631,-0.8782377,6.3681626,rearing,0,31
2632,-0.8935522,6.4282403,rearing,0,31
2633,-0.78556496,6.438995,rearing,0,31
2634,-1.0499439,6.431703,rearing,0,31
2635,-1.1649083,6.352278,rearing,0,31
2636,-1.3019315,6.3809004,rearing,0,31
2637,-1.4957325,6.3740263,rearing,0,11
2638,-1.831241,6.355515,rearing,0,11
2639,-1.8266294,6.499465,rearing,0,11
2640,-1.9962574,6.6677575,rearing,0,11
2641,-2.4041598,6.6677756,rearing,0,6
2642,-2.6146345,6.901751,rearing,0,6
2643,-2.9715395,7.0612187,rearing,0,6
2644,-3.167052,7.333812,rearing,0,6
2645,-3.4921203,7.652747,rearing,0,43
2646,-3.6276083,7.7100587,rearing,0,43
2647,-3.6460032,7.677044,rearing,0,43
2648,-3.6066337,7.693282,rearing,0,43
2649,-3.6265762,7.648268,rearing,0,43
2650,-3.4344077,7.5519204,rearing,0,43
2651,-3.1547487,7.4138465,rearing,0,6
2652,-2.4212213,7.0707145,na,0,7
2653,-1.8986342,6.8797216,na,0,11
2654,-1.5629225,6.8002925,na,0,11
2655,-1.3806666,6.7206445,na,0,11
2656,-1.2044532,6.6371913,na,0,31
2657,-0.8921153,6.5622034,na,0,31
2658,-0.37364632,6.805532,standing,0,50
2659,-0.026096439,7.069985,standing,0,3
2660,0.1358718,7.324008,standing,0,3
2661,0.30897343,7.373037,na,0,3
2662,0.706186,8.124396,na,0,9
2663,0.92248905,8.976966,na,3,0
2664,0.8811637,9.457809,na,3,0
2665,0.99219805,9.795783,na,3,8
2666,0.6922057,10.143842,na,3,35
2667,0.54628104,10.368694,na,3,35
2668,0.6605007,10.686252,na,3,60
2669,0.5704533,11.036819,na,3,60
2670,0.6170953,11.217232,na,3,60
2671,0.7907913,11.550298,na,3,36
2672,0.962722,12.22711,na,3,36
2673,1.1415563,12.673448,na,3,45
2674,1.049815,13.014233,na,3,45
2675,1.010717,13.209484,walking,3,26
2676,0.98445475,13.336409,na,3,26
2677,0.9978807,13.398041,na,3,26
2678,0.96509033,13.381795,na,3,26
2679,0.99806166,13.449223,na,3,1
2680,1.0913047,13.482494,na,3,1
2681,0.9498928,13.517258,na,3,1
2682,1.1115804,13.485565,na,3,1
2683,1.3614137,13.45745,na,3,1
2684,1.5903339,13.318893,na,3,1
2685,1.7493833,12.974525,na,3,19
2686,1.7699338,12.751255,na,3,19
2687,1.6936791,11.980602,na,3,47
2688,1.6350483,11.764796,na,3,47
2689,1.4671482,11.552044,na,3,47
2690,1.1291302,11.312137,na,3,30
2691,0.65095925,11.188271,na,3,60
2692,0.6254243,11.103077,na,3,60
2693,0.39115098,11.085792,na,3,60
2694,0.21053138,11.017004,na,3,60
2695,0.065708004,10.828499,na,3,2
2696,-0.03010743,10.946932,na,3,2
2697,-0.026424477,10.902246,na,3,2
2698,0.005548345,10.915673,na,3,2
2699,-0.39355558,11.372988,na,3,69
2700,-0.4648305,11.639751,na,3,69
2701,-0.92532957,12.23189,na,3,57
2702,-1.344216,12.530578,walking,3,5
2703,-1.4632522,12.585433,walking,3,5
2704,-1.5531701,12.5500345,walking,3,5
2705,-1.6404215,12.571621,walking,3,5
2706,-1.6103355,12.505984,walking,3,5
2707,-1.6378165,12.417194,walking,3,5
2708,-1.9132801,11.554909,walking,3,18
2709,-2.06806,11.000088,walking,3,32
2710,-2.215877,10.34415,walking,3,32
2711,-2.3398108,9.690573,walking,3,12
2712,-2.4580233,9.3592615,walking,3,12
2713,-2.3617306,8.958721,walking,3,12
2714,-2.284394,7.7850556,walking,0,56
2715,-2.2281897,7.674479,walking,0,7
2716,-2.1475492,7.1391807,na,0,7
2717,-2.171987,7.0304785,na,0,11
2718,-2.0372083,7.04618,na,0,11
2719,-2.0273175,6.804006,rearing,0,11
2720,-1.9051977,6.828925,rearing,0,11
2721,-1.7132183,6.552603,rearing,0,11
2722,-1.6605723,6.000468,rearing,0,61
2723,-1.6204293,5.498629,rearing,0,23
2724,-1.5917048,5.4562774,rearing,0,23
2725,-1.5761601,5.5184054,rearing,0,23
2726,-1.4389914,5.5075126,rearing,0,23
2727,-1.361357,5.5364485,rearing,0,23
2728,-1.4463744,5.524211,rearing,0,23
2729,-1.3726493,5.5398774,rearing,0,23
2730,-1.578937,5.504453,rearing,0,23
2731,-1.5791928,5.5122204,rearing,0,23
2732,-1.7455062,5.481594,rearing,0,23
2733,-1.8763534,5.518654,rearing,0,38
2734,-2.0014462,5.5782666,rearing,0,38
2735,-2.1219382,5.66379,rearing,0,38
2736,-2.2119174,5.783296,rearing,0,38
2737,-2.3107343,5.9978848,rearing,0,38
2738,-2.508498,6.2777185,rearing,0,38
2739,-2.6856468,6.4623957,rearing,0,6
2740,-2.954308,6.809353,rearing,0,6
2741,-3.3055494,7.4235783,rearing,0,6
2742,-3.3307488,7.816832,rearing,0,22
2743,-3.3134692,7.955398,rearing,0,22
2744,-3.2784376,8.024151,rearing,0,22
2745,-3.1212456,8.131766,rearing,0,22
2746,-2.98943,8.157855,rearing,0,22
2747,-2.8540869,8.089124,rearing,0,22
2748,-2.6273177,8.319458,rearing,0,56
2749,-2.6934583,8.565513,rearing,3,12
2750,-2.6339164,8.659902,rearing,3,12
2751,-2.4443839,9.227235,na,3,12
2752,-2.4255576,9.239642,na,3,12
2753,0.11483639,13.1323,na,3,26
2754,0.1891825,13.210965,na,3,26
2755,0.21770775,13.282344,na,3,26
2756,0.23825382,13.358187,na,3,26
2757,0.331622,13.399112,na,3,26
2758,0.42708272,13.428342,na,3,26
2759,0.94943255,13.615825,na,3,1
2760,1.3044412,13.676781,walking,3,1
2761,1.3296953,13.710525,walking,3,1
2762,1.4180931,13.772732,walking,3,1
2763,1.4337964,13.779411,walking,3,1
2764,1.553596,13.780408,walking,3,1
2765,1.6509222,13.719983,walking,3,1
2766,1.7120954,13.622565,walking,3,1
2767,1.7895977,13.534573,walking,3,1
2768,1.6662697,13.208613,walking,3,1
2769,1.8332341,12.577084,na,3,19
2770,1.6374604,11.887498,na,3,47
2771,1.350061,11.2463255,standing,3,30
2772,1.1196139,11.102284,standing,3,30
2773,0.8495852,10.688109,standing,3,30
2774,0.6667907,10.083383,standing,3,35
2775,0.47001946,9.21049,standing,3,0
2776,0.4849723,9.022822,standing,3,0
2777,0.52514964,9.051819,standing,3,0
2778,0.4739277,8.747915,standing,3,0
2779,0.3875545,8.611055,standing,3,0
2780,0.35290298,8.117326,standing,0,9
2781,0.24380848,8.05182,standing,0,9
2782,0.26445097,7.8926687,na,0,9
2783,0.26618233,7.7499933,na,0,9
2784,0.24904224,7.6275787,na,0,9
2785,0.06828733,7.504494,na,0,3
2786,-0.3552788,7.172949,na,0,3
2787,-1.0015944,6.9400263,na,0,13
2788,-1.4464751,6.9431314,na,0,11
2789,-1.6008257,6.8082685,na,0,11
2790,-1.721096,6.7384014,na,0,11
2791,-2.0658283,6.917418,na,0,11
2792,-2.3069453,7.1143837,na,0,7
2793,-2.6955318,7.314905,na,0,7
2794,-2.7887456,7.488488,na,0,7
2795,-2.797563,7.526369,na,0,7
2796,-2.7160375,7.405468,rearing,0,7
2797,-2.3200972,7.209653,rearing,0,7
2798,-1.6716114,6.8258176,rearing,0,11
2799,-1.5316076,6.521659,rearing,0,11
2800,-1.705899,6.2154126,rearing,0,61
2801,-1.8960035,5.9978957,rearing,0,38
2802,-1.9639122,5.9981413,rearing,0,38
2803,-2.105074,6.040019,rearing,0,38
2804,-2.3099477,6.2100244,rearing,0,38
2805,-2.5154526,6.3986425,rearing,0,38
2806,-2.958747,6.716064,rearing,0,6
2807,-3.2494714,7.0373116,rearing,0,6
2808,-3.539007,7.3261514,rearing,0,43
2809,-3.755177,7.618086,rearing,0,43
2810,-3.7434683,7.640411,rearing,0,43
2811,-3.7458725,7.5844936,rearing,0,43
2812,-3.72463,7.5463285,rearing,0,43
2813,-3.6609166,7.480677,rearing,0,43
2814,-3.487457,7.3071246,rearing,0,43
2815,-3.0960805,7.1878076,rearing,0,6
2816,-3.1201265,7.0606446,rearing,0,6
2817,-2.743102,7.1091094,rearing,0,6
2818,-2.4605985,7.0849895,rearing,0,7
2819,-1.7779683,6.8858213,na,0,11
2820,-1.7317935,6.6970863,na,0,11
2821,-1.459331,6.5709214,na,0,11
2822,-1.3649167,6.476339,na,0,31
2823,-1.1556752,6.4442635,standing,0,31
2824,-0.6112514,6.328397,standing,0,50
2825,-0.24016948,6.2438135,standing,0,50
2826,0.11253882,6.3310027,standing,0,28
2827,0.48837495,6.2958665,standing,0,28
2828,0.7438001,6.247846,standing,5,27
2829,0.6213554,6.26599,standing,5,27
2830,0.9190542,6.361552,standing,5,27
2831,0.9591329,6.5762143,standing,5,27
2832,1.0820718,6.67909,standing,5,27
2833,0.95800835,6.7453947,standing,5,27
2834,0.6578297,6.908631,standing,5,27
2835,0.007874688,7.272716,standing,0,3
2836,-0.9157642,7.4216485,standing,0,13
2837,-0.99745446,7.4072266,standing,0,13
2838,-0.99317527,7.400735,standing,0,13
2839,-0.862886,7.387803,standing,0,13
2840,-0.8445353,7.3764534,standing,0,13
2841,-0.6494685,7.057359,standing,0,3
2842,-0.52875954,7.020523,standing,0,3
2843,0.94913733,6.7345304,standing,5,27
2844,1.5119711,6.6861873,standing,5,41
2845,2.4478989,6.9479313,standing,4,10
2846,2.6512005,7.1055903,standing,4,10
2847,2.758388,7.1721826,standing,4,10
2848,2.6532435,7.258092,standing,4,10
2849,2.6774597,7.345857,standing,4,10
2850,2.647333,7.4653707,standing,3,17
2851,2.450626,7.8053403,standing,3,17
2852,2.3103917,7.9388475,standing,3,17
2853,2.302679,7.925909,standing,3,17
2854,2.2425811,8.016634,standing,3,17
2855,2.2934897,7.9753428,standing,3,17
2856,2.448466,7.8756676,standing,3,17
2857,2.5430918,7.775131,standing,3,17
2858,2.5527208,7.7323256,standing,3,17
2859,2.5312932,7.496555,standing,3,17
2860,2.5145128,7.454062,standing,3,17
2861,2.444048,7.2288656,standing,4,10
2862,2.5836155,7.122824,standing,4,10
2863,2.7024999,7.3283997,standing,4,10
2864,2.7076333,7.348765,standing,4,10
2865,2.7782352,7.441732,standing,4,10
2866,2.5157723,7.7540936,standing,3,17
2867,2.5063903,7.9511027,standing,3,17
2868,2.3381264,8.174437,standing,3,17
2869,2.3164299,8.194487,standing,3,17
2870,2.2669263,8.397945,standing,3,16
2871,2.3292432,8.453135,standing,3,16
2872,2.234777,8.559463,standing,3,16
2873,2.0175877,9.046467,standing,3,16
2874,1.8301181,9.4432125,standing,3,48
2875,1.5743886,9.660711,standing,3,8
2876,1.2236016,10.054204,standing,3,8
2877,1.2305313,10.166096,standing,3,35
2878,0.91378766,10.577199,standing,3,30
2879,0.78871554,11.146111,standing,3,30
2880,0.5527027,11.501884,standing,3,60
2881,0.5373239,11.721868,standing,3,36
2882,0.55980545,11.866481,na,3,36
2883,0.55919707,12.024172,na,3,36
2884,0.61877114,12.266959,na,3,36
2885,0.41803247,12.516733,na,3,26
2886,0.32175928,12.548628,na,3,26
2887,0.29741386,12.655316,na,3,26
2888,0.30910334,12.600237,na,3,26
2889,0.27089542,12.591356,na,3,26
2890,0.22215752,12.591562,na,3,26
2891,0.3067027,12.420809,na,3,26
2892,0.49886557,12.128117,na,3,36
2893,0.3577663,11.830343,na,3,36
2894,0.3904125,11.5906725,na,3,60
2895,0.51894647,10.961253,na,3,60
2896,0.6361676,10.6361475,na,3,60
2897,0.6917303,10.358081,na,3,35
2898,0.8273228,10.278283,na,3,35
2899,0.7971189,10.243944,walking,3,35
2900,0.7429765,10.149655,walking,3,35
2901,0.8886906,10.061519,walking,3,35
2902,0.77830064,10.096382,walking,3,35
2903,0.82582426,10.126631,walking,3,35
2904,0.8638067,10.253728,walking,3,35
2905,0.7432845,10.194281,walking,3,35
2906,0.51231706,10.246973,walking,3,35
2907,0.43305534,10.356083,walking,3,35
2908,0.21502101,10.49569,walking,3,35
2909,-0.45094725,11.106109,na,3,2
2910,-0.7841771,11.554329,na,3,18
2911,-1.0080472,11.803458,na,3,18
2912,-1.333444,12.181469,na,3,5
2913,-1.5988861,12.209334,na,3,5
2914,-1.6476444,12.297645,na,3,5
2915,-1.6639497,12.277531,na,3,5
2916,-1.7229699,12.313383,na,3,5
2917,-1.6462141,12.229306,na,3,5
2918,-1.7080703,12.080398,na,3,5
2919,-1.7638491,11.988046,walking,3,5
2920,-1.6816382,11.877666,walking,3,5
2921,-1.4887757,11.76104,walking,3,5
2922,-1.1910795,11.561613,walking,3,18
2923,-0.95695215,11.199506,walking,3,18
2924,-0.7193235,11.031618,walking,3,2
2925,-0.5435426,10.846328,walking,3,2
2926,-0.334715,10.83867,walking,3,2
2927,0.12094602,10.626642,walking,3,2
2928,0.39373195,10.501975,walking,3,35
2929,0.9840951,10.244796,walking,3,35
2930,0.99558973,10.2263775,na,3,35
2931,1.2725497,10.170984,na,3,35
2932,1.3982841,9.5296545,na,3,8
2933,1.3547417,8.5573225,na,3,51
2934,1.2273198,8.307542,na,3,51
2935,0.8529042,7.3370814,na,5,27
2936,0.47909942,6.9989114,na,0,3
2937,0.21119544,7.0177183,na,0,3
2938,-0.3192423,7.191049,na,0,3
2939,-0.60121065,7.1617146,na,0,3
2940,-1.0016136,7.1870975,na,0,13
2941,-1.0420885,7.251305,na,0,13
2942,-1.3323163,7.3473926,na,0,13
2943,-1.4474388,7.537112,na,0,13
2944,-1.5551035,7.6269307,na,0,29
2945,-1.7458606,7.7555556,na,0,29
2946,-1.7690802,7.728044,na,0,29
2947,-1.8804797,7.557606,na,0,29
2948,-2.577686,6.726028,na,0,6
2949,-2.676657,6.580054,na,0,6
2950,-2.5953836,6.6212068,na,0,6
2951,-2.6521902,6.575131,na,0,6
2952,-2.568891,6.554496,na,0,6
2953,-2.5511658,6.549742,na,0,6
2954,-2.4148126,6.441163,rearing,0,38
2955,-2.219705,6.2397947,rearing,0,38
2956,-1.9268267,6.0803022,rearing,0,61
2957,-1.8001024,5.683495,rearing,0,38
2958,-1.6862719,5.4883485,rearing,0,23
2959,-1.7903672,5.4320216,rearing,0,23
2960,-1.8489783,5.395101,rearing,0,23
2961,-1.8979877,5.323742,rearing,0,23
2962,-1.8815839,5.3822694,rearing,0,23
2963,-1.8403367,5.3576155,rearing,0,23
2964,-1.9611813,5.434545,rearing,0,38
2965,-1.8960251,5.5069942,rearing,0,38
2966,-2.0120337,5.5589066,rearing,0,38
2967,-2.0768704,5.704498,rearing,0,38
2968,-2.4163814,5.8205748,rearing,0,38
2969,-2.5723832,5.871003,rearing,0,38
2970,-2.8873568,6.0504837,rearing,0,6
2971,-3.1142113,6.3457384,rearing,0,6
2972,-3.3104703,6.6220765,rearing,0,6
2973,-3.4167693,6.6824675,rearing,0,43
2974,-3.3705902,6.801423,rearing,0,43
2975,-3.4860694,6.917535,rearing,0,43
2976,-3.4456563,6.9062343,rearing,0,43
2977,-3.3296041,6.940222,rearing,0,43
2978,-3.1447566,6.9486885,rearing,0,6
2979,-2.942638,7.087525,rearing,0,6
2980,-2.650711,6.996553,rearing,0,6
2981,-1.8470262,7.076031,rearing,0,11
2982,-1.5268528,7.062522,rearing,0,11
2983,-1.5062387,6.5773544,rearing,0,11
2984,-1.3559299,6.2929697,rearing,0,61
2985,-0.90522444,6.0984883,rearing,0,31
2986,-0.51349884,5.9939866,rearing,0,42
2987,-0.55657464,6.047284,rearing,0,31
2988,-0.3188551,6.133329,rearing,0,50
2989,-0.061384376,6.0837865,na,0,28
2990,0.35073972,5.998807,na,0,28
2991,0.9693345,6.1473165,na,5,27
2992,1.1162455,6.143348,na,5,27
2993,1.5230633,6.443159,na,5,41
2994,1.583178,6.584694,standing,5,41
2995,1.8223337,6.5866923,standing,5,41
2996,1.6827079,6.727837,na,5,41
2997,1.8583406,6.929717,na,5,41
2998,1.8072444,7.085817,na,5,21
2999,1.8407131,7.2166586,na,5,21
3000,1.6110686,7.525741,na,5,21
3001,1.4620075,7.9416976,na,5,21
3002,1.1610693,8.172596,na,3,51
3003,0.96130496,8.223494,na,3,51
3004,0.993429,8.206899,na,3,51
3005,1.0234176,8.246283,na,3,51
3006,1.0905509,8.293703,na,3,51
3007,1.1962506,8.240217,na,3,51
3008,1.8245059,7.784114,na,5,21
3009,1.9892775,7.499687,na,5,21
3010,2.1193964,7.2848573,na,5,21
3011,2.2008183,7.1844163,na,5,21
3012,2.2377617,6.9934325,na,4,10
3013,2.5670202,6.560269,na,4,52
3014,2.9030914,6.203029,na,4,52
3015,3.0344164,6.0879264,na,4,52
3016,3.2278907,5.991012,rearing,4,63
3017,3.2436028,6.0057845,rearing,4,63
3018,3.3163056,5.915849,na,4,63
3019,3.2179255,5.911122,na,4,63
3020,3.312887,5.9044504,na,4,63
3021,3.3100562,5.8099623,na,4,63
3022,3.3781805,5.8594055,na,4,63
3023,3.3202107,5.826338,na,4,63
3024,3.4275165,5.904213,na,4,63
3025,3.4105885,5.815605,na,4,63
3026,3.422634,5.8681407,na,4,63
3027,3.435776,5.8967934,na,4,63
3028,3.3667068,5.9191265,na,4,63
3029,3.428341,5.8663034,na,4,63
3030,3.3456702,5.9336586,na,4,63
3031,3.4351094,5.837206,na,4,63
3032,3.354544,5.990601,na,4,63
3033,3.2753248,5.891312,na,4,63
3034,3.0378168,5.991022,na,4,52
3035,3.039282,6.0635276,na,4,52
3036,2.7073483,6.4120774,na,4,52
3037,2.6763835,6.61315,na,4,10
3038,2.2554984,6.9176755,na,4,10
3039,2.2075787,7.176289,na,5,21
3040,2.1918554,7.370279,rearing,3,17
3041,2.073607,7.4427586,rearing,5,21
3042,2.0520494,7.4730353,rearing,5,21
3043,2.0647032,7.7846527,na,3,17
3044,2.0046175,7.9317336,na,3,17
3045,2.0547936,7.9531975,na,3,17
3046,1.9861284,8.274111,na,3,16
3047,1.890087,8.531692,na,3,16
3048,1.8003483,8.507881,na,3,16
3049,1.8752677,8.633759,na,3,16
3050,1.7995477,8.584502,na,3,16
3051,1.8126172,8.588375,na,3,16
3052,1.7904617,8.503828,na,3,16
3053,1.7497637,8.428344,na,3,16
3054,0.48526612,8.394992,na,0,9
3055,0.25945252,8.383543,na,0,9
3056,0.09282866,8.350592,na,0,9
3057,0.07823676,8.4033,rearing,0,9
3058,0.07905293,8.319506,rearing,0,9
3059,0.06925466,8.327056,rearing,0,9
3060,0.15276556,8.328822,rearing,0,9
3061,0.27063033,7.9272976,rearing,0,9
3062,0.3080509,7.370256,rearing,0,3
3063,0.1604185,7.0997224,rearing,0,3
3064,0.28709093,7.1031175,rearing,0,3
3065,0.22338241,6.989876,rearing,0,3
3066,-0.035650738,7.023172,rearing,0,3
3067,-0.67919093,7.376013,rearing,0,3
3068,-0.9184231,7.312321,rearing,0,13
3069,-1.1628073,7.32576,rearing,0,13
3070,-1.2035965,7.4087396,rearing,0,13
3071,-1.1333987,7.415383,rearing,0,13
3072,-0.9310868,7.411441,rearing,0,13
3073,-0.7480378,7.605494,rearing,0,4
3074,-0.3170581,8.015859,na,0,4
3075,0.0948412,8.399866,na,0,9
3076,0.07207123,8.893733,na,3,0
3077,-0.011181681,8.950597,na,3,0
3078,-0.00028675,8.877886,na,3,0
3079,0.037638348,8.897427,na,3,0
3080,0.0681233,8.924466,na,3,0
3081,-0.012172023,8.6934185,na,0,4
